Z mean train,Q Predictions Max,Q Predictions Mean,Number of env steps total,Train Time (s),Q Predictions Min,QF Loss,RF Loss,KL Divergence,Policy log std Max,Policy Loss,Sample Time (s),Number of rollouts total,Policy log std Mean,Epoch,Log Pis Std,Epoch Time (s),KL Loss,Z mean eval,AverageReturn_all_train_tasks,R Predictions Mean,Policy log std Std,AverageReturn_all_test_tasks,Log Pis Mean,Policy log std Min,R Predictions Max,Q Predictions Std,R Predictions Std,VF Loss,V Predictions Std,V Predictions Min,Number of train steps total,Total Train Time (s),Log Pis Max,Z variance eval,Policy mu Std,Z variance train,Log Pis Min,Policy mu Min,R Predictions Min,V Predictions Max,Policy mu Mean,V Predictions Mean,(Previous) Eval Time (s),Policy mu Max
0.505928,34397.5,5064.27,3030000,105.24619153100502,-7008.62,327086.0,74529.2,218.13525390625,2.0,-5148.66,32.7478070889847,39900,-0.722058,196,4.27709,235.74613657799637,21.813526153564453,0.372823,353.545592552,-0.00435012,0.275407,464.715232847,11.1029,-3.03065,-0.00354032,2296.46,0.000336733,38853.8,2246.21,-9074.7,197000,46313.76178101666,46.3589,0.0158841,2.7358,0.0197395,-4.09227,-6.97304,-0.00548382,33650.5,-1.15485,5044.16,97.75213795800664,74.3004
0.418635,36470.5,4766.81,3045000,105.50401335700008,-8328.58,1.05394e+06,101363.0,225.936279296875,2.0,-4817.93,32.78939695093868,40100,-0.752371,197,4.55896,235.44207711594208,22.5936279296875,0.46825,10.6518265586,-0.00435301,0.312967,55.9034603623,11.0268,-2.76754,-0.00375403,2767.33,0.000328254,11058.6,2823.64,-10062.5,198000,46548.56482376561,49.6191,0.00930627,2.49452,0.0104996,-7.0456,-6.57861,-0.00551138,36250.2,-0.929233,4814.24,97.14866680800333,39.6849
0.343956,32726.8,5276.85,3060000,105.56448424299742,-3700.02,558284.0,158767.0,234.73171997070312,2.0,-5431.4,32.686803219978174,40300,-0.762351,198,4.26119,234.7626166089758,23.473173141479492,0.446679,84.6846667795,-0.00432035,0.320075,46.0684829472,11.5978,-2.76424,-0.00378617,2690.35,0.00031208,17130.1,2784.41,-4027.65,199000,46783.47861941157,47.4321,0.00978722,2.60313,0.0159251,-3.1565,-13.0922,-0.00545427,31709.9,-1.07008,5364.06,96.51132914600021,58.7341
0.447273,34140.9,4791.96,3075000,104.61775790400134,-6286.26,627538.0,163891.0,246.760986328125,2.0,-4836.22,32.6684509089755,40500,-0.750575,199,4.73843,233.95042751097208,24.67609977722168,0.545608,2429.12739816,-0.00444244,0.307541,1756.2895061,11.5492,-3.49241,-0.00389482,2877.8,0.000310866,21143.7,2961.03,-7215.19,200000,47017.33310561555,49.8964,0.0116604,2.61969,0.00978362,-5.43217,-8.51513,-0.00551833,33908.5,-0.857392,4848.91,96.66421869799524,44.456
0.499893,35055.4,3887.31,3090000,105.92223775800085,-6930.35,281541.0,211110.0,265.563232421875,2.0,-3957.72,32.62253539200901,40700,-0.739279,200,4.9558,235.1148028120151,26.556324005126953,0.477624,1837.49796743,-0.00437297,0.327482,1500.87240104,10.8419,-3.03341,-0.00347097,2445.03,0.000317326,35503.3,2476.21,-7340.1,201000,47252.06752954256,44.8447,0.0093107,2.79374,0.00767475,-4.90954,-7.16002,-0.00547981,35304.1,-0.695382,3831.79,96.57002966200525,77.0914
0.528629,62403.0,4213.87,3105000,104.73383682399435,-3551.88,361389.0,176571.0,246.8433837890625,2.0,-4312.86,32.61862344198744,40900,-0.720343,201,4.53624,233.54331583998282,24.68433952331543,0.452394,2109.8864194,-0.00440015,0.319125,3593.58913489,11.086,-3.09764,-0.0038515,3197.04,0.000316359,24530.3,3181.32,-3611.5,202000,47486.851023883544,43.9135,0.00833982,2.66234,0.00751549,-5.84235,-7.4372,-0.00548403,60663.9,-0.933999,4283.83,96.19085557400103,69.1975
0.50055,46028.8,4381.77,3120000,106.17519636499492,-4095.97,610927.0,652909.0,244.0183563232422,2.0,-4524.45,32.83949511001265,41100,-0.689639,202,4.62373,236.44729260200984,24.401836395263672,0.544392,4250.97953911,-0.00440787,0.289624,7397.54977415,10.336,-3.30627,-0.00391482,3046.12,0.000312069,27404.7,3144.53,-4401.46,203000,47724.14446684855,46.2596,0.00681644,2.48857,0.00939253,-3.86907,-7.52722,-0.00557961,47878.2,-1.06448,4412.25,97.43260112700227,54.287
0.537319,53076.6,4880.09,3135000,105.69179601799988,-7427.74,336780.0,449416.0,231.88392639160156,2.0,-4934.88,33.144283777990495,41300,-0.698298,203,4.67697,237.1167032129888,23.188392639160156,0.628286,450.353664682,-0.00438008,0.305452,221.227657333,10.627,-3.01622,-0.00377173,3027.98,0.000304355,19155.4,3116.69,-7301.89,204000,47960.690116282545,45.6444,0.00863947,2.19082,0.00642395,-4.51976,-7.38944,-0.00549224,52605.8,-1.59851,4924.91,98.28062341699842,44.2476
0.450352,46226.4,4195.51,3150000,105.91542870800185,-3422.47,650941.0,125953.0,241.41787719726562,2.0,-4274.83,32.76055562396505,41500,-0.747981,204,4.80713,236.3875979949662,24.141788482666016,0.453469,1807.30688415,-0.00434011,0.289844,452.606053032,9.51223,-2.87146,-0.00338226,3290.33,0.000331775,17235.1,3344.89,-3727.76,205000,48196.90493636754,51.6805,0.00779545,2.25061,0.00772825,-5.5031,-7.31767,-0.00523443,54691.7,-0.872503,4233.54,97.7116136629993,37.7349
0.461763,50423.8,5128.51,3165000,105.6792349210009,-4775.28,584055.0,231820.0,250.62167358398438,2.0,-5220.43,32.968497855028545,41700,-0.791874,205,4.49928,236.18824702403072,25.06216812133789,0.424167,2219.99926013,-0.00439962,0.339193,1851.71874866,10.947,-3.40692,-0.00390066,3454.58,0.000330645,13213.0,3547.56,-4135.46,206000,48433.23294389255,42.3013,0.00629682,2.41537,0.0173313,-3.76638,-7.4017,-0.00547232,51205.6,-1.25476,5237.57,97.54051424800127,69.9458
0.402618,59636.5,5579.63,3180000,105.61673495599825,-3264.69,797257.0,635158.0,244.99066162109375,2.0,-5767.99,32.857532727000944,41900,-0.777598,206,4.64144,236.15611052899476,24.499067306518555,0.352845,2433.37110153,-0.00437812,0.337519,2720.23864679,11.3588,-2.78603,-0.00378752,4484.22,0.000349565,19981.1,4534.44,-2629.47,207000,48669.24659586355,46.3386,0.0139801,2.85449,0.0113768,-4.90448,-10.7263,-0.00554156,58888.6,-1.11648,5731.24,97.68184284599556,79.4619
0.483772,56484.3,4859.39,3195000,106.2553062320003,-2629.8,488998.0,154019.0,249.69090270996094,2.0,-4909.02,32.91177704895381,42100,-0.757389,207,4.61471,236.70829188694916,24.969091415405273,0.507901,2580.11166719,-0.00428292,0.341254,2744.53554801,11.2989,-3.33723,-0.00372927,4354.96,0.000305229,50985.7,4435.5,-3093.86,208000,48906.35678342251,49.3558,0.00627573,2.3306,0.0153115,-4.10773,-9.94016,-0.0052944,58270.7,-1.42323,4891.52,97.54120860599505,50.9978
0.557503,52437.3,7681.23,3210000,105.79725927300024,-2868.36,1.38466e+06,201346.0,238.5908660888672,2.0,-7824.55,33.077193914024974,42300,-0.766998,208,4.61367,236.81928414002323,23.859086990356445,0.497129,2913.03159019,-0.00439234,0.33907,7143.6527202,12.3978,-3.17333,-0.00373365,5078.62,0.000325007,55297.4,5043.46,-2576.84,209000,49143.31383261953,49.8355,0.00735555,2.64971,0.00824412,-2.29865,-9.53585,-0.00550083,52813.2,-1.38017,7704.19,97.94483095299802,76.9507
0.417855,92240.1,6144.52,3225000,106.0785108429991,-3282.51,1.76146e+06,349732.0,238.39100646972656,2.0,-6187.32,32.8830948209943,42500,-0.769859,209,5.05095,237.04541444499773,23.839101791381836,0.463948,3841.60885195,-0.00429746,0.393334,4376.48078653,12.7061,-2.80625,-0.00381699,5167.33,0.000315223,36200.9,5070.76,-2929.44,210000,49379.87466258953,49.7814,0.0101545,3.17816,0.0101198,-6.36209,-10.5912,-0.00538706,92178.4,-1.0912,6236.31,98.08380878100434,90.3204
0.416139,69550.6,6666.67,3240000,105.32338826799969,-3000.7,990589.0,562288.0,234.9930419921875,2.0,-6926.54,33.026573720962915,42700,-0.796126,210,4.46941,235.95139675596147,23.499303817749023,0.422448,3811.02681288,-0.00436826,0.394195,2792.07387879,12.6123,-3.15063,-0.00380329,4998.49,0.000338228,45329.4,5066.96,-2912.83,211000,49616.5155775895,47.8921,0.0149675,2.78188,0.00550985,-5.15881,-9.63349,-0.00534115,68385.9,-1.16105,6785.74,97.60143476699886,72.2612
0.64651,64438.5,6006.9,3255000,106.17458769800578,-3990.82,863793.0,107398.0,234.8469696044922,2.0,-6233.87,33.20363497501239,42900,-0.789819,211,4.38247,237.6704018280143,23.484697341918945,0.599502,1682.1246334,-0.00437756,0.370695,843.442624795,12.6726,-3.0604,-0.00384254,4089.17,0.000288124,50856.5,4072.49,-4696.79,212000,49853.33886236249,46.1707,0.0074683,2.86132,0.018851,-4.38005,-10.3496,-0.00535895,62175.2,-1.29229,6116.81,98.29217915499612,80.9154
0.874137,77275.2,6899.63,3270000,106.07356572300341,-3704.36,1.43404e+06,425130.0,230.13970947265625,2.0,-6927.05,32.890219895016344,43100,-0.836587,212,4.6242,236.41059069401672,23.01397132873535,0.43314,69.3879903734,-0.00441235,0.409444,57.5384447972,12.7394,-3.13683,-0.00372068,4766.54,0.000339371,32327.3,4807.89,-4502.72,213000,50089.19026173251,45.4816,0.00817707,3.01834,0.016618,-2.63337,-9.78942,-0.00549762,76546.9,-1.16495,6991.59,97.44680507599696,79.6057
0.570701,87032.6,8500.25,3285000,105.5355856479946,-2772.13,1.04151e+06,204075.0,227.90676879882812,2.0,-8679.83,32.6802598949871,43300,-0.832776,213,4.97576,235.10502680598438,22.790678024291992,0.549599,3404.56726035,-0.00438158,0.410069,3504.72752256,14.0596,-3.20145,-0.00372493,5898.68,0.000349227,46394.5,5840.81,-3137.86,214000,50325.2182884535,45.7439,0.015108,3.3951,0.0100376,-2.35663,-10.7717,-0.00534416,83866.4,-1.14241,8668.2,96.88918126300268,118.577
0.427334,60805.1,8440.11,3300000,105.30909525899915,-5091.33,1.16027e+06,217379.0,238.5768585205078,2.0,-8768.05,32.869062341014796,43500,-0.795221,214,4.56894,235.99294254701817,23.85768699645996,0.391993,168.707840613,-0.00438858,0.393914,416.615455837,13.7969,-3.34154,-0.003781,5070.46,0.000342884,33471.6,5127.52,-4664.47,215000,50559.24093291451,47.6684,0.00746244,3.25783,0.0075616,-2.1516,-9.64141,-0.00545504,58520.2,-1.23624,8802.78,97.81478494700423,98.7463
0.542423,67628.8,8394.78,3315000,105.25613477399747,-4518.44,1.09466e+06,263775.0,238.49737548828125,2.0,-8625.67,32.09048504099337,43700,-0.807358,215,5.00301,233.19183162099216,23.8497371673584,0.387571,2809.50261472,-0.00435235,0.430566,1144.55992171,14.1221,-3.44893,-0.00376314,5654.98,0.000325391,40332.7,5711.15,-4254.78,216000,50793.07619790551,46.6838,0.0111262,3.70969,0.00752689,-4.6182,-12.942,-0.00545418,68876.7,-1.31098,8550.56,95.84521180600132,122.133
0.565804,65153.3,9365.07,3330000,104.45711205200496,-9249.24,2.25395e+06,297606.0,236.14691162109375,2.0,-9549.24,32.49782981599856,43900,-0.831272,216,4.47631,233.44520974500483,23.61469078063965,0.440892,1823.83171416,-0.00440101,0.415901,2084.50737105,13.7944,-3.42642,-0.0039172,5584.34,0.00033081,59201.2,5740.03,-6317.16,217000,51026.66996204551,46.307,0.00794969,3.513,0.0116057,-3.06948,-8.51392,-0.0055705,65327.7,-1.23803,9446.18,96.49026787700132,112.428
0.503836,68614.6,8902.14,3345000,104.53425486299966,-5499.48,2.25219e+06,164411.0,237.33900451660156,2.0,-9050.59,32.966861241016886,44100,-0.826778,217,4.74381,234.14164898501622,23.73390007019043,0.477592,4739.01358344,-0.0043766,0.433204,5048.80237155,13.8194,-3.41333,-0.00378862,5186.35,0.000310105,61187.4,5309.33,-5166.55,218000,51262.20870477152,45.7318,0.0129656,4.29252,0.0123733,-3.26441,-11.3013,-0.00537571,67586.8,-1.07623,9089.6,96.64053288099967,135.336
0.482576,71515.2,9490.56,3360000,105.51151581899467,-8232.17,2.16095e+06,219342.0,231.8543701171875,2.0,-9614.91,32.72067749701091,44300,-0.809938,218,4.8339,236.27188838800794,23.18543815612793,0.490584,4973.33168058,-0.00445718,0.402677,4685.24812676,14.0482,-3.89339,-0.00399049,5423.51,0.000311423,77046.2,5545.9,-6994.41,219000,51497.49735960151,50.7052,0.00736439,3.22815,0.00994659,-3.12482,-10.9174,-0.00554478,73811.5,-1.31399,9795.07,98.03969507200236,77.079
0.405852,60050.0,10950.3,3375000,104.52578224999888,-7102.88,2.69134e+06,113509.0,230.00494384765625,2.0,-11104.0,32.51000262798334,44500,-0.833833,219,4.61143,234.0936233469838,23.0004940032959,0.461257,3426.06495966,-0.00439917,0.43937,4973.25192616,13.9762,-3.62445,-0.00388428,5906.23,0.000304726,33021.0,5925.67,-6694.25,220000,51730.9499792865,51.9192,0.00628744,3.27722,0.0087016,-3.09836,-11.8184,-0.00537504,61194.9,-1.25845,11044.7,97.05783846900158,83.015
0.552219,86811.3,10481.3,3390000,104.88125772200146,-5293.4,2.49519e+06,259263.0,244.65493774414062,2.0,-10521.5,32.54003809000278,44700,-0.827238,220,4.94563,233.83996432700224,24.46549415588379,0.508366,2340.7188223,-0.00440961,0.436188,1162.18935123,14.2894,-3.42348,-0.00381611,6007.8,0.000338133,146397.0,6029.6,-4587.29,221000,51964.8819866795,46.9175,0.00969882,3.43881,0.0100891,-5.60981,-13.0345,-0.00549289,86745.6,-1.33638,10845.7,96.41866851499799,88.3969
0.448086,72798.0,10247.2,3405000,103.9724703949978,-5767.38,1.77366e+06,108238.0,248.0808563232422,2.0,-10485.8,32.44128841399652,44900,-0.799314,221,5.13041,232.9267364989937,24.808086395263672,0.578778,2166.21929034,-0.0043442,0.436068,2177.30346978,13.8422,-3.96131,-0.00373955,6131.25,0.000294392,96458.0,6120.58,-6701.59,222000,52197.9405731705,49.6208,0.0105514,3.32884,0.010121,-4.83736,-11.3329,-0.0053191,76736.8,-1.25454,10245.9,96.51297768999939,82.977
0.594637,121665.0,10977.1,3420000,104.14611541200429,-8329.34,1.91478e+06,212351.0,245.48806762695312,2.0,-11291.3,32.3336586880032,45100,-0.844584,222,5.18416,233.12613819200487,24.54880714416504,0.503256,2234.7748497,-0.00437791,0.464304,2407.24197779,14.351,-3.66911,-0.00387219,6801.67,0.000305188,101885.0,6848.95,-8953.58,223000,52430.198922533506,50.9525,0.00867137,3.75729,0.00970881,-2.91848,-11.3324,-0.00534355,124616.0,-1.17533,11075.4,96.64636409199738,119.6
0.480046,77745.8,10829.5,3435000,104.877826128999,-6477.52,4.22899e+06,162437.0,250.33935546875,2.0,-10959.6,31.918727921023674,45300,-0.820217,223,5.05856,232.5767081720187,25.033935546875,0.545887,1965.28796683,-0.00437048,0.46666,2853.63195264,14.3652,-3.93491,-0.00367151,6571.11,0.000297322,61260.8,6679.09,-7076.57,224000,52662.829056932525,55.3152,0.00700027,3.68911,0.00753727,-2.45037,-15.0869,-0.00537839,78067.5,-1.10668,10967.2,95.78015412199602,88.8105
0.630208,60907.6,11393.6,3450000,104.46830901999783,-6346.14,1.70649e+06,172081.0,252.5040283203125,2.0,-11454.5,32.330102246000024,45500,-0.858733,224,4.84864,232.63430831400183,25.250402450561523,0.548067,1955.95961469,-0.00441885,0.488827,2043.57290109,15.0199,-3.39996,-0.00374208,6438.88,0.000341016,100989.0,6516.16,-6341.96,225000,52894.928339876526,47.839,0.00825526,3.24355,0.0114257,-1.45799,-15.2058,-0.00547377,63173.7,-1.26598,11690.7,95.83589704800397,72.5289
0.423595,65825.8,12368.3,3465000,103.041881904006,-6933.43,2.03632e+06,274391.0,251.11550903320312,2.0,-12533.3,31.982019390008645,45700,-0.862002,225,4.78411,230.32684115701704,25.11155128479004,0.597441,5358.82932976,-0.00440628,0.49195,4420.13196276,14.4208,-3.78103,-0.0039366,6630.02,0.000314644,48782.8,6591.16,-7276.27,226000,53126.566181425536,46.5269,0.0063181,3.52889,0.00777751,-5.4103,-15.2024,-0.00550306,66802.4,-1.1835,12499.9,95.3029398630024,119.366
0.429897,62383.0,11401.9,3480000,103.82372989699797,-13523.5,2.8925e+06,186347.0,270.5551452636719,2.0,-11653.8,32.57772061198193,45900,-0.828325,226,4.98519,233.0167367399772,27.05551528930664,0.476983,4229.23455285,-0.0044361,0.478378,3868.91329359,14.9162,-4.36568,-0.00380707,6935.69,0.000305259,69392.0,7029.56,-13107.5,227000,53359.345401388506,49.0197,0.004252,3.13892,0.00835908,-4.80966,-12.9726,-0.0055664,60939.1,-1.516,11789.4,96.6152862309973,68.9137
0.509098,68680.2,13523.8,3495000,101.31308979899768,-6513.05,2.41866e+06,222584.0,256.9381103515625,2.0,-13710.6,32.536961808014894,46100,-0.89233,227,4.69204,230.22980797201308,25.693811416625977,0.759692,2810.01302173,-0.00439584,0.521624,2602.66650383,14.8645,-4.60596,-0.00390312,6956.28,0.000307261,54521.5,6962.55,-6928.9,228000,53587.898324156515,48.2432,0.00586756,3.19305,0.00764059,-2.35109,-14.8412,-0.00557878,71543.5,-1.36429,13621.8,96.3797563650005,61.9727
0.605476,77294.6,12761.4,3510000,102.17703104399698,-5820.51,2.26799e+06,217776.0,265.41217041015625,2.0,-12987.1,31.84459343401977,46300,-0.82942,228,5.16153,228.72601175201999,26.541217803955078,0.526524,3784.43589261,-0.00447761,0.488682,4116.71235906,15.1753,-3.55915,-0.00376274,7119.92,0.000336614,57199.0,7094.21,-6052.67,229000,53816.41832934353,46.6836,0.00628081,3.58806,0.00602157,-2.24265,-13.6588,-0.00555444,76596.7,-1.35751,12985.1,94.70438727400324,70.1347
0.546416,64773.6,13599.2,3525000,102.89909197800444,-6673.76,4.13971e+06,175026.0,260.98748779296875,2.0,-13797.9,31.867020975027117,46500,-0.839482,229,5.05732,229.26664824003092,26.0987491607666,0.600081,5665.88519723,-0.00439639,0.531541,2371.26760255,14.5426,-3.6406,-0.00398426,7159.17,0.00027438,59398.1,7259.81,-6698.82,230000,54047.03857798657,45.793,0.00400204,3.31347,0.00632558,-4.25562,-16.3612,-0.0053874,67806.3,-1.19607,13813.6,94.50053528699937,58.6341
0.666777,90669.6,13926.8,3540000,101.70321439800318,-7244.08,4.79765e+06,136172.0,280.49371337890625,2.0,-14051.6,32.06615914397116,46700,-0.851264,230,5.2845,229.62438069597556,28.04937171936035,0.6558,2922.78631857,-0.00436928,0.514633,2755.80448031,15.4202,-4.33202,-0.00391768,7808.49,0.000278997,103249.0,7838.07,-7660.74,231000,54276.04701586455,48.9096,0.00463227,3.77261,0.00603036,-6.53255,-13.6145,-0.00534818,86968.1,-1.12768,14236.3,95.85500715400121,89.867
0.51945,65704.6,13456.7,3555000,104.59701154300274,-7798.34,2.35462e+06,143079.0,279.7049255371094,2.0,-13726.9,32.312740531997406,46900,-0.887889,231,5.19686,232.1508965289977,27.97049331665039,0.53466,6534.77303752,-0.00446759,0.536402,7630.152872,14.9238,-3.45235,-0.00402533,7268.94,0.000314707,61230.4,7298.97,-7809.98,232000,54509.21146929154,46.2331,0.00332017,3.58385,0.00489623,-3.67568,-15.92,-0.00558856,65325.0,-1.10085,13747.3,95.24114445399755,65.302
0.490635,69239.3,14073.2,3570000,103.8739892779995,-7635.04,2.53635e+06,140531.0,275.1472473144531,2.0,-14362.2,32.68761495404033,47100,-0.843432,232,5.02368,232.81819700804044,27.514724731445312,0.64969,1856.55408506,-0.00438751,0.486731,836.920955873,15.403,-3.73061,-0.00397454,7039.54,0.000304278,80123.2,7033.03,-7620.35,233000,54743.147354981586,48.057,0.00294283,3.43926,0.00507932,-2.33858,-14.2453,-0.00541119,68993.1,-1.21828,14209.7,96.25659277600062,84.7014
0.561672,73785.1,15296.0,3585000,104.48345373999473,-10294.4,4.31019e+06,171478.0,292.474365234375,2.0,-15488.1,32.505249273002846,47300,-0.852132,233,5.28696,234.3642630059985,29.2474365234375,0.512177,6336.07037272,-0.00438539,0.54041,8463.10068517,15.7253,-5.95543,-0.00397959,7756.19,0.000262377,62300.2,7783.83,-9891.75,234000,54977.50134100059,48.1661,0.00280826,4.17349,0.0032243,-0.883044,-13.9258,-0.00544005,71383.6,-1.12211,15487.8,97.37555999300093,88.8496
0.544069,77476.8,13473.7,3600000,105.08270325299964,-10053.5,3.23517e+06,238738.0,305.7169189453125,2.0,-13854.1,32.82611321799777,47500,-0.874605,234,5.19266,235.27599384600035,30.571691513061523,0.574849,2944.48545531,-0.00441913,0.529863,2866.21712177,15.5605,-4.21485,-0.00393179,7489.15,0.000330156,72085.1,7532.7,-9844.06,235000,55212.25354395459,47.5011,0.00169622,3.62442,0.00283551,-2.44956,-13.2065,-0.00557916,75129.0,-1.34487,13866.5,97.36717737500294,132.214
0.522603,65458.3,15357.7,3615000,104.37250721199962,-8978.05,3.84704e+06,136214.0,308.5947265625,2.0,-15568.1,32.36988436002139,47700,-0.866527,235,5.08188,233.58756160501798,30.859472274780273,0.519965,2937.19252845,-0.0043432,0.56073,1779.01108371,15.6536,-6.27746,-0.00395251,8202.91,0.000265815,61566.5,8302.64,-9003.65,236000,55445.43968972561,51.0557,0.00216031,3.50267,0.00304681,-0.97368,-13.3323,-0.00534716,65814.7,-1.17713,15645.3,96.84517003299698,84.3144
0.720913,71960.6,15674.3,3630000,104.65822629900504,-11738.6,4.33414e+06,191481.0,316.0430908203125,2.0,-15809.2,32.61292356000922,47900,-0.886608,236,5.16686,233.71686811101245,31.60430908203125,0.576842,2540.42075309,-0.00437084,0.550272,683.723471139,16.1612,-5.5568,-0.00394257,8369.14,0.000285454,129331.0,8401.7,-10715.1,237000,55679.96000424963,46.9719,0.00158791,3.57262,0.00461076,-1.02244,-13.1349,-0.0055771,70007.6,-1.20405,16065.5,96.44571825199819,63.8856
0.647869,70620.6,15567.9,3645000,104.18845773999783,-9280.19,5.05277e+06,209315.0,323.87237548828125,2.0,-15801.9,32.673305492979125,48100,-0.854445,237,5.40225,234.1126994749793,32.387237548828125,0.550156,8650.19541621,-0.00440168,0.546863,8421.79576909,15.8757,-4.02391,-0.00403234,7523.57,0.000295709,63051.2,7575.05,-8593.11,238000,55913.380138413595,51.2633,0.00168091,4.27493,0.00376027,-1.25019,-12.256,-0.00546858,70041.2,-1.14021,15913.7,97.25093624200235,92.3932
0.569994,79450.0,16891.3,3660000,104.74041935300193,-8377.76,3.47372e+06,201638.0,336.6981506347656,2.0,-17213.2,32.775190535023285,48300,-0.89081,238,5.43601,234.07587876702019,33.66981506347656,0.596119,3349.36732034,-0.00435453,0.599582,1746.94200477,15.4745,-4.59201,-0.00397723,8713.65,0.000263429,130625.0,8710.0,-8737.83,239000,56147.96998270962,45.9058,0.00112358,4.26661,0.0017038,-2.03853,-11.2418,-0.0053498,76834.7,-0.918647,16954.5,96.56026887899498,126.753
0.591006,74731.4,16576.5,3675000,104.32303589000367,-11491.9,3.9513e+06,135063.0,347.8503723144531,2.0,-16784.7,32.55294050000521,48500,-0.896846,239,5.41147,233.9520548720102,34.785037994384766,0.614777,3019.69010187,-0.00435198,0.613012,3489.11248884,16.0232,-4.37774,-0.00399241,8321.29,0.000268108,68473.0,8379.56,-9514.62,240000,56380.37200781563,50.5393,0.00110318,4.39739,0.00111096,-3.31075,-13.678,-0.00546748,72536.6,-1.10363,16887.7,97.07607848200132,111.386
0.621552,61393.7,16927.5,3690000,104.31982705100381,-8138.08,2.46651e+06,69016.8,353.44317626953125,2.0,-17093.9,31.691051152010914,48700,-0.93613,240,5.18853,231.53903831000935,35.34431838989258,0.583368,4596.12307739,-0.00438792,0.616079,4218.27199392,16.1584,-4.68494,-0.00404626,8165.35,0.000277029,163233.0,8301.77,-7486.19,241000,56612.58821782766,45.4095,0.00100938,3.67007,0.00113702,-0.600467,-12.0077,-0.00542488,63152.3,-1.24134,17270.3,95.52816010699462,84.3445
0.599238,66600.2,17585.8,3705000,104.48224651100463,-8323.23,5.04933e+06,112391.0,356.46990966796875,2.0,-17926.6,32.60879315602506,48900,-0.824049,241,5.54794,233.29767310303578,35.64699172973633,0.580982,2509.81317139,-0.00428956,0.592195,1710.68636422,16.6812,-4.45173,-0.00400098,8561.4,0.000236991,103887.0,8603.92,-7474.76,242000,56846.30102522568,47.7973,0.000899384,3.81313,0.000772592,-1.60833,-14.6927,-0.00526215,66261.3,-1.25834,17980.5,96.20663343600609,80.2827
0.605273,64513.1,17827.6,3720000,103.84875768000347,-11604.4,4.25524e+06,114712.0,360.154296875,2.0,-18088.2,32.64867204301845,49100,-0.894109,242,5.13145,233.12144373402407,36.01543045043945,0.567236,3126.41914731,-0.00433062,0.627484,3504.97548651,15.9881,-4.80295,-0.00405016,8541.34,0.000235626,114151.0,8647.19,-9170.77,243000,57079.50034151271,46.3586,0.00139273,3.83502,0.000988769,-1.59066,-13.3318,-0.00538257,63401.8,-1.31482,17910.0,96.62401401100215,79.1473
0.60469,85387.9,17598.8,3735000,104.09011667600134,-9116.39,4.53195e+06,180020.0,358.1083984375,2.0,-17911.5,32.6928067889894,49300,-0.897104,243,4.86507,233.48677710499032,35.81084060668945,0.593301,4563.7235229,-0.00437387,0.601958,5197.88124414,16.1777,-4.479,-0.00404266,8376.16,0.000259367,91680.9,8444.71,-8618.97,244000,57312.5009314367,47.523,0.00138334,3.46933,0.00100164,1.27628,-16.3751,-0.00537573,85548.8,-1.37625,18013.9,96.70385363999958,68.3132
0.573152,63478.5,18530.1,3750000,104.79830548899918,-9790.76,5.89407e+06,33771.8,374.02435302734375,2.0,-18844.6,32.10659301602573,49500,-0.857831,244,5.56151,233.1242496010309,37.402435302734375,0.580137,795.006461068,-0.00432267,0.603601,504.752039322,16.7017,-5.32366,-0.00402262,8679.95,0.00024303,68762.4,8697.28,-9543.15,245000,57545.55284006172,47.3056,0.000910085,3.97996,0.00118074,-0.0219376,-12.3657,-0.00522108,63490.1,-1.36135,18775.4,96.219351096006,73.0766
0.631638,68966.7,18357.2,3765000,104.37152948400035,-10364.7,7.16218e+06,71672.1,379.3941955566406,2.0,-18732.5,32.49917070398806,49700,-0.875588,245,5.45959,233.01981399799115,37.93941879272461,0.57221,5674.1801736,-0.00432301,0.612641,4314.63906625,16.5043,-4.53834,-0.00399569,8937.86,0.000237745,89066.6,9008.49,-9849.18,246000,57778.368673980716,49.5698,0.00109455,3.61996,0.000518664,-0.124648,-17.4492,-0.00528481,70258.0,-1.52312,18875.9,96.14911381000275,56.8554
0.608363,70043.9,18634.6,3780000,104.68686664000415,-12380.2,6.02901e+06,53839.3,370.47991943359375,2.0,-18888.7,32.33070130203123,49900,-0.911295,246,5.37423,232.96543737003958,37.04799270629883,0.591578,1843.99461834,-0.00435541,0.644683,2322.11216937,15.8464,-4.49887,-0.00405854,8569.79,0.000249097,73568.4,8588.93,-12109.8,247000,58011.680916795754,48.5186,0.000622389,3.79384,0.000725684,-1.99824,-15.241,-0.00529829,68860.6,-1.26318,18982.7,95.9478694280042,67.9285
0.628312,84946.5,18704.7,3795000,104.27030853699398,-7796.58,6.54821e+06,67088.2,391.7837219238281,2.0,-18947.9,32.41331117300433,50100,-0.899199,247,5.22304,232.97965263899823,39.17837142944336,0.579392,3801.73985977,-0.00430615,0.601406,4641.89495867,16.7023,-5.01934,-0.00401956,8906.31,0.000238256,75228.0,8956.51,-7365.22,248000,58245.244591878756,50.6239,0.00109366,3.34311,0.00098568,-1.64522,-14.347,-0.00522269,78190.6,-1.72342,19035.5,96.29603292899992,81.7677
