Policy log std Mean,Q Predictions Std,Policy mu Std,Train Time (s),V Predictions Mean,R Predictions Max,QF Loss,Policy mu Min,VF Loss,Q Predictions Mean,AverageReturn_all_test_tasks,Policy Loss,R Predictions Min,(Previous) Eval Time (s),V Predictions Std,Log Pis Mean,Z mean eval,Total Train Time (s),Z variance eval,Policy log std Max,Policy log std Std,Policy mu Mean,V Predictions Min,Sample Time (s),Epoch Time (s),Q Predictions Min,KL Divergence,RF Loss,V Predictions Max,KL Loss,Log Pis Max,Epoch,R Predictions Mean,Number of train steps total,Log Pis Std,Z variance train,AverageReturn_all_train_tasks,Z mean train,Q Predictions Max,Policy log std Min,R Predictions Std,Number of env steps total,Policy mu Max,Number of rollouts total,Log Pis Min
-1.40414,25329.0,3.37233,103.85743132700009,28414.3,0.00497206,1.54759e+07,-21.0912,805899.0,27705.3,9309.3769363,-27899.4,0.00291895,94.25136969600135,25733.3,16.9506,0.283847,47987.271784977725,0.00027937,2.0,1.16179,-1.54145,-1987.41,31.7970799630275,229.90588098602893,-2064.17,449.8564147949219,655216.0,117898.0,44.98564147949219,44.1497,208,0.00413144,209000,7.30986,0.000323639,10466.6549884,0.273011,114034.0,-5.88204,0.000331842,3210000,43.9328,42300,-5.54011
-1.50859,28944.0,3.05088,103.35221475900471,34389.4,0.0052832,2.94085e+07,-21.6397,435230.0,33466.6,16783.089901,-34576.0,0.00282628,94.20654175999516,29446.6,16.2149,0.496264,48216.15576374375,0.000244644,2.0,1.20405,-1.37006,-1575.13,31.53434693301824,229.0931034520181,-1485.03,444.7786865234375,754252.0,119015.0,44.47787094116211,39.4947,209,0.00395213,210000,6.96181,0.000352527,14348.3693136,0.30251,121014.0,-6.27798,0.000373128,3225000,21.4985,42500,-6.0997
-1.42425,28541.0,3.10936,103.93480115899729,32833.7,0.00505243,2.02389e+07,-18.1279,451438.0,32057.6,3.56868732677,-32658.3,0.00277027,93.99903895600437,28925.8,16.5233,0.206892,48445.79364560677,8.16328e-05,1.63985,1.18,-1.48537,212.915,31.90237749201333,229.836217607015,300.635,420.6910400390625,444578.0,119083.0,42.0691032409668,44.0852,210,0.00394056,211000,7.18826,0.000291317,-8.89530275261,0.286788,122444.0,-5.73267,0.000328259,3240000,14.4002,42700,-5.15507
-1.24449,11109.5,6.76939,103.72088796600292,8137.38,0.00605713,3.19123e+06,-36.4127,1.01862e+06,7937.57,24.8210805988,-8016.12,0.00338681,93.80233831600344,11530.6,24.3421,0.2566,48674.920608675784,7.62254e-05,2.0,1.49202,-1.01452,-969.618,31.991471573994204,229.51469785600057,-1137.05,631.2699584960938,1.14919e+06,71049.5,63.12699508666992,49.8451,211,0.00459597,212000,11.7269,4.95787e-05,1732.89423552,3.07861,69054.8,-6.48277,0.000486623,3255000,46.2232,42900,-5.68073
-1.54931,27893.0,3.36418,103.34851267100021,31874.2,0.00530598,1.73468e+07,-23.5009,422812.0,31391.4,1572.31163037,-31951.1,0.00284203,93.41631380000035,28109.9,15.6891,0.477707,48903.951843266754,6.41855e-05,2.0,1.1469,-1.02163,-3600.97,31.640914317962597,228.40574078896316,-2809.61,552.201416015625,1.04381e+06,105848.0,55.22014236450195,51.3918,212,0.0039862,213000,8.51827,6.64873e-05,119.989741573,0.272187,108557.0,-9.88606,0.000412356,3270000,45.4063,43100,-8.38349
-1.52911,30062.8,3.30132,103.30385696000303,35660.8,0.00461106,2.03854e+07,-26.928,562773.0,35328.0,6242.33481531,-35774.7,0.00282267,94.04384307900182,30106.4,15.0459,0.325515,49133.18884875975,5.10966e-05,2.0,1.14031,-1.1379,-3748.2,31.519222021983296,228.86692206098814,-3233.1,518.941650390625,625964.0,127840.0,51.8941650390625,48.6597,213,0.00381296,214000,8.1211,6.13444e-05,8373.84070637,0.273787,130163.0,-7.47402,0.000294435,3285000,62.4321,43300,-8.4934
-1.56786,28062.7,3.42883,102.85689352099871,32802.2,0.00507285,1.97208e+07,-22.4609,543417.0,32384.1,11825.2282985,-32801.5,0.00280529,94.4155283250002,28294.3,15.5349,0.315304,49362.38530418875,7.66044e-05,2.0,1.15688,-1.15089,-1994.13,31.775006790019688,229.0474286360186,-1923.62,548.8751831054688,703239.0,120130.0,54.88751983642578,44.5165,214,0.00383697,215000,7.43952,5.85369e-05,14092.3700811,0.303075,117539.0,-5.62897,0.000382666,3300000,20.4221,43500,-5.45249
-1.48559,28528.2,3.42851,103.17951553600142,32839.2,0.0055037,1.62863e+07,-20.2129,686587.0,32623.9,14153.5499268,-33199.5,0.00263624,94.56678092899529,28518.2,16.1435,1.33665,49592.318882686726,4.42272e-05,2.0,1.15326,-1.094,-2877.87,31.629244559968356,229.37554102496506,-2613.81,527.5078735351562,1.13329e+06,146114.0,52.750789642333984,47.63,215,0.00376022,216000,8.04753,7.39027e-05,12809.1762299,0.270256,143139.0,-5.31328,0.00037953,3315000,22.0462,43700,-5.90202
-1.50917,26580.8,3.62854,103.98394003100111,31859.4,0.00521367,2.37837e+07,-23.1361,1.67384e+06,30829.4,18351.6959487,-31101.3,0.00270861,95.12616088699724,27269.5,16.2094,0.820903,49822.639500684716,7.73458e-05,2.0,1.14472,-1.33628,-1981.71,31.819294369001,230.92939528699935,-2112.7,520.9866333007812,494092.0,119661.0,52.098663330078125,53.7331,216,0.00377974,217000,8.09459,0.000103878,13957.0957349,0.264609,116416.0,-5.41614,0.000364323,3330000,65.0038,43900,-5.93571
-1.47563,28051.8,3.8516,104.30147006400512,33001.4,0.00498901,2.42701e+07,-24.0632,890465.0,32087.2,17803.2799095,-32640.7,0.00261828,94.5188182119964,28651.8,16.6905,0.250188,50052.9488074377,0.000140825,2.0,1.18187,-1.4448,-1812.77,31.661166732985293,230.4814550089868,-1612.35,513.4971923828125,272640.0,120859.0,51.3497200012207,47.5748,217,0.00374144,218000,8.57773,7.25245e-05,16071.5033419,0.278764,120834.0,-6.4074,0.000321412,3345000,15.849,44100,-5.63488
-1.4476,24486.7,3.70513,104.15701021900168,27663.2,0.0048735,1.33121e+07,-23.1692,425728.0,27029.4,26933.7129252,-27593.3,0.00268102,94.34859379800037,24865.0,15.9417,0.250815,50283.2221937087,0.000160303,2.0,1.14092,-1.25405,-1902.25,31.612562679001712,230.11816669600375,-1682.79,500.50262451171875,492671.0,117468.0,50.050262451171875,49.3947,218,0.00389289,219000,8.56228,8.09079e-05,28189.3638647,0.282476,119260.0,-5.51033,0.000352896,3360000,26.4906,44300,-5.29482
-1.32751,27919.0,3.74975,103.73737674599397,28645.1,0.00599912,2.4076e+07,-23.5436,525724.0,28048.9,22353.2418798,-28351.7,0.0027209,94.50544308999815,28215.8,16.7868,0.247024,50513.48937544767,0.000166921,2.0,1.12817,-1.37087,-2337.64,31.837125524980365,230.0799453609725,-1988.71,512.3858642578125,213382.0,118370.0,51.23858642578125,49.2306,219,0.00391173,220000,9.24461,0.000111419,29768.7592448,0.244033,119088.0,-5.40907,0.000579022,3375000,22.4688,44500,-6.8347
-1.40609,28523.1,3.95842,103.8350163369978,33569.8,0.00447703,2.60061e+07,-26.2772,837665.0,32398.1,30593.0345772,-33151.0,0.00268555,94.69503534500109,29149.6,16.7393,0.25442,50743.46568703869,0.000111385,2.0,1.16802,-1.28021,-1896.97,31.834002916017198,230.36405459801608,-1641.83,485.6855163574219,320468.0,125099.0,48.56855392456055,49.422,220,0.00370605,221000,9.17438,0.000106455,27431.3226693,0.300603,126179.0,-5.91855,0.000278705,3390000,22.8907,44700,-8.92519
-1.36879,29042.5,3.82661,103.12244862700027,33781.2,0.00431306,2.09334e+07,-27.3472,603226.0,32756.7,34548.390683,-33468.8,0.00284836,94.30854545900365,29603.1,17.1472,0.253955,50972.7791390777,0.000149712,2.0,1.15537,-1.40404,-2381.35,31.87238813201111,229.30338221801503,-2179.66,478.517333984375,513498.0,133137.0,47.85173416137695,47.8537,221,0.00371077,222000,8.70567,0.000127381,26833.9410612,0.269193,133865.0,-5.42765,0.000264715,3405000,82.5219,44900,-5.95102
-1.41561,29213.0,4.07039,103.36879645900626,33944.1,0.00440054,2.34035e+07,-29.3623,770182.0,33342.2,26666.9191228,-34155.8,0.00266887,94.32065152699943,29406.4,16.5211,0.255913,51202.28883399573,0.000119021,2.0,1.23943,-1.23302,-2947.86,31.82364759401389,229.51309558001958,-2738.28,477.24017333984375,287049.0,122338.0,47.72401809692383,46.5646,222,0.00367759,223000,8.67515,8.86838e-05,30032.6317788,0.269885,124404.0,-5.73396,0.000277493,3420000,34.693,45100,-8.1354
-1.43258,29657.9,3.46124,103.78078036200168,29854.5,0.00528545,3.04778e+07,-24.1343,539274.0,29028.9,40338.3386563,-29759.6,0.00278058,94.31880747799732,30252.8,14.6174,0.256415,51432.084914102714,0.000136241,2.0,1.12783,-1.19925,-1511.6,31.71404420399631,229.8136320439953,-1125.45,525.988525390625,952106.0,126942.0,52.598854064941406,47.5941,223,0.0038126,224000,8.84996,0.000167003,38314.5064437,0.268115,129155.0,-5.73711,0.000396343,3435000,24.8956,45300,-6.90707
-1.42681,29558.2,3.68031,102.62420350100001,31825.7,0.00475201,2.15475e+07,-29.1477,3.16517e+06,30409.4,27750.2132755,-30558.5,0.00275113,94.30403814799502,30471.3,16.4935,0.274285,51660.63396590773,0.000150794,2.0,1.191,-1.29549,-3561.88,31.848105264019978,228.776346913015,-3457.16,468.7847900390625,299172.0,135527.0,46.87847900390625,47.0425,224,0.00370885,225000,8.39377,0.000103236,26368.1712696,0.288461,130615.0,-5.68149,0.000298044,3450000,22.1998,45500,-7.02958
-1.3908,31013.5,3.77806,102.79277440000442,30877.0,0.00494121,1.01778e+07,-26.731,747437.0,30503.7,12465.1120933,-31308.0,0.00281157,94.07841197900416,31218.1,15.9113,0.273941,51889.33125469877,9.55843e-05,2.0,1.15596,-1.28321,-2754.47,31.758099695041892,228.62928607405047,-2748.52,493.826171875,228561.0,124985.0,49.38261795043945,46.7826,225,0.0036801,226000,8.98027,0.000163507,7492.56405065,0.261541,128576.0,-5.47764,0.000331288,3465000,16.313,45700,-6.85472
-1.43,31809.0,4.06086,102.44321427800605,36757.2,0.00435615,3.00908e+07,-26.1387,749042.0,35651.8,34179.392455,-36436.1,0.00263836,94.14836951900361,32328.5,17.543,0.262879,52118.07680215071,0.0001246,2.0,1.19634,-1.14213,-3165.08,31.895448930932616,228.48703272794228,-3179.15,473.58551025390625,482032.0,140203.0,47.358551025390625,47.8649,226,0.00363975,227000,8.52827,9.8823e-05,31935.9233125,0.282043,141093.0,-5.60728,0.000260454,3480000,53.9897,45900,-5.57071
-1.43219,30870.2,3.99083,103.12801064299856,36352.2,0.00436609,2.84309e+07,-24.0514,658087.0,35328.5,28902.648853,-36014.6,0.00259518,94.40850628699991,31438.2,17.4638,0.261466,52347.72472436371,9.33091e-05,2.0,1.18283,-1.16146,-4205.37,31.71635541699652,229.252872346995,-4252.46,460.8394470214844,1.66815e+06,134474.0,46.083946228027344,50.6369,227,0.00365505,228000,9.01053,0.000160891,24306.5036525,0.249909,137121.0,-5.3703,0.000284528,3495000,30.5807,46100,-7.34489
-1.47895,32291.5,3.78096,102.98864190099994,37050.9,0.00443729,1.81241e+07,-22.4199,594937.0,36142.2,33638.5945676,-37160.1,0.00279545,94.80518137199397,32665.0,17.8505,0.260702,52577.086451966665,0.000138205,2.0,1.20331,-1.32339,-3748.07,31.77491104396904,229.56873431696295,-3830.13,469.41912841796875,1.40523e+06,138076.0,46.94191360473633,47.7825,228,0.00367808,229000,8.93814,0.000104836,34771.1714708,0.271186,139676.0,-5.84887,0.00028196,3510000,20.127,46300,-10.4486
-1.47234,33771.4,3.9694,103.01790049200645,39488.9,0.00430087,1.77799e+07,-24.4445,1.22486e+06,38438.5,36456.4847658,-39101.7,0.0025292,94.59997841399309,34401.8,17.7212,0.274982,52806.06731184866,9.3468e-05,2.0,1.22869,-1.25076,-2283.58,31.494197113992414,229.11207601999195,-2211.02,464.8194580078125,238622.0,141873.0,46.4819450378418,48.7885,229,0.00360255,230000,8.64068,0.000105995,30400.9683649,0.248686,143322.0,-5.94324,0.000268477,3525000,19.7582,46500,-5.26426
-1.51516,34660.6,3.72514,104.16613607000181,41634.9,0.00431267,3.00014e+07,-24.3721,1.46797e+06,40064.2,11356.5482935,-40923.0,0.00264759,94.4707139739985,35489.0,18.091,0.270507,53035.88564321965,9.65812e-05,2.0,1.20029,-1.23227,-1688.94,31.694558208990202,230.3314082529905,-1820.68,461.045166015625,709459.0,147173.0,46.10451889038086,49.8673,230,0.00354918,231000,8.79005,0.00014513,8993.39414214,0.249632,147783.0,-5.83413,0.000304547,3540000,21.9265,46700,-7.64276
-1.51951,34971.4,3.92451,104.07194983599766,40967.0,0.00432113,2.60779e+07,-24.9797,1.0151e+06,40123.7,36366.2667839,-41468.8,0.00259264,93.95938204300182,35321.7,17.7322,0.253016,53266.307635431636,0.000185966,2.0,1.25927,-1.23286,-3730.61,31.595993511989946,229.62732539098943,-3824.67,460.45135498046875,1.97807e+06,140593.0,46.045135498046875,54.113,231,0.00361836,232000,8.88847,0.00019469,40375.6439887,0.262897,141437.0,-5.80313,0.000309757,3555000,22.6146,46900,-6.79642
-1.41692,33803.2,4.03298,103.29524525199668,39585.2,0.00422926,1.71178e+07,-33.3757,656801.0,38851.4,38363.0089154,-39849.2,0.00268197,94.75665723499696,34191.5,17.9875,0.259732,53496.46692845365,0.000161147,2.0,1.19619,-1.3117,-5718.65,31.954309980021208,230.00621246701485,-5758.75,459.0713195800781,455232.0,142368.0,45.90713119506836,50.0612,232,0.00365146,233000,8.92691,0.000143193,39986.406887,0.271776,143960.0,-5.91449,0.000286672,3570000,27.5343,47100,-8.86103
-1.4837,36723.0,3.84929,102.87170947500272,41776.5,0.00427466,4.14979e+07,-24.737,902007.0,41150.2,35542.4437348,-42050.7,0.00263802,94.91099414500059,36862.4,17.2202,0.252458,53725.43389670668,0.000106128,2.0,1.16558,-1.1553,-5096.5,31.832287153018115,229.61499077302142,-4776.21,444.48370361328125,1.14604e+06,147168.0,44.44837188720703,52.4571,233,0.0035485,234000,9.03665,0.000225144,32916.1853252,0.254404,152134.0,-6.16788,0.000290132,3585000,27.9931,47300,-4.38437
-1.49051,36731.2,3.93199,103.12175761900289,41433.4,0.00428509,4.18229e+07,-24.4939,1.10678e+06,40672.5,21717.4419476,-41932.2,0.00264436,94.2651126530036,36974.0,17.6782,0.25225,53955.03841402571,0.000217827,2.0,1.21286,-1.3554,-8619.35,31.91870519303484,229.30557546504133,-8533.5,457.9437255859375,652660.0,150196.0,45.79437255859375,53.9469,234,0.00362673,235000,8.84725,0.000175169,14853.0947447,0.267491,151320.0,-6.48076,0.000273721,3600000,23.9827,47500,-6.86867
-1.44096,36695.9,3.89299,103.41399729200202,42607.5,0.00446245,4.54945e+07,-26.0689,1.11033e+06,41762.3,21522.5462001,-42928.0,0.00263631,94.56567679999716,37126.1,17.9993,0.27127,54185.295371888715,0.000168806,2.0,1.21371,-1.3494,-6528.11,32.23207793499023,230.21175202698942,-6554.54,452.1682434082031,658828.0,153476.0,45.21682357788086,49.0585,235,0.00361564,236000,8.78514,0.000107931,25217.7350876,0.254685,155052.0,-6.29483,0.000316316,3615000,32.1065,47700,-7.05442
-1.47883,39515.0,3.9617,102.29191110199463,48827.9,0.0042709,4.84716e+07,-22.0393,1.08194e+06,48014.2,-63.2371085256,-48953.4,0.00272128,94.61269520199858,39869.9,18.8384,0.378556,54413.417819643706,1.92728e-05,2.0,1.24949,-1.44725,-3472.43,31.780028817003767,228.68463512099697,-3355.99,464.7388916015625,544380.0,177805.0,46.4738883972168,45.9082,236,0.00362532,237000,8.79622,0.000124914,-77.1342935684,0.24027,168468.0,-5.94079,0.000279934,3630000,38.3012,47900,-7.46885
-2.1111,1.60189e+06,105.881,102.76709563899931,1.00831e+06,0.0500824,1.36068e+11,-455.166,1.06137e+11,1.21159e+06,23.8955953563,-1.21028e+06,0.00264834,94.0526986410041,1.34021e+06,43.8847,7.50402,54641.198709362696,2.18702e-05,2.0,6.13291,-54.092,-5108.1,31.638747418990533,228.45854169899394,-6511.31,78950.75,979822.0,4.22244e+06,7895.0751953125,65.5822,237,0.0152375,238000,18.8953,1.90096e-05,406.5918641,0.362006,5.05295e+06,-20.0,0.015598,3645000,108.321,48100,-4.03987
-6.69123,739374.0,19.0778,103.79475283200009,450083.0,0.029413,1.65878e+09,-116.858,9.92256e+07,450312.0,7761.72130852,-452213.0,0.00263315,93.37655410300067,737800.0,44.869,0.305524,54869.918101503674,3.5853e-05,2.0,6.85291,-4.68086,-7585.39,31.35322969698609,228.52453663198685,-6548.37,12784.6513671875,52064.7,3.00696e+06,1278.4652099609375,131.586,238,0.00742388,239000,45.8118,1.33027e-05,5084.56062405,9.54713,2.98691e+06,-20.0,0.00699778,3660000,76.1374,48300,-3.56598
-5.0253,1.14641e+06,52.6581,103.2681784929955,988887.0,0.0345163,3.54869e+10,-96.9366,5.34846e+07,994277.0,89.659929673,-989096.0,0.00265275,93.5734871359964,1.13958e+06,46.8514,0.300156,55099.36384249366,4.66504e-05,2.0,6.29754,10.837,-6220.56,31.633903052999813,228.47556868199172,-6073.97,48786.6171875,837932.0,3.10186e+06,4878.66162109375,108.225,239,0.0135053,240000,33.0521,3.34482e-05,68.1994568099,22.3171,3.1274e+06,-20.0,0.0119622,3675000,233.764,48500,-0.0226278
-3.22782,714101.0,25.3113,103.9098722330018,599461.0,0.0255853,6.05285e+09,-79.4069,1.04351e+08,601002.0,460.679290595,-603454.0,0.00272142,94.54557419400226,709915.0,38.2072,0.285513,55329.83087932069,3.69238e-05,2.0,5.6422,4.13137,-276.247,31.878915493034583,230.33436192003865,-154.962,20779.029296875,128170.0,2.12675e+06,2077.903076171875,92.534,240,0.0100028,241000,24.5771,2.58428e-05,540.974564019,0.291987,2.11807e+06,-20.0,0.00804753,3690000,131.609,48700,-7.16147
-1.56573,876861.0,71.213,104.15590457500366,485625.0,0.0475377,1.49695e+10,-538.883,4.52058e+07,485179.0,12782.7120739,-485624.0,0.00265335,94.68014961200242,878962.0,26.7726,0.233151,55561.61522054367,6.94618e-05,2.0,2.64654,-12.77,-5524.83,31.97945198995876,230.81550617696485,-5885.95,32005.046875,406584.0,3.71453e+06,3200.504638671875,84.2668,241,0.00914798,242000,16.2765,4.01132e-05,11698.4381619,0.288072,3.68971e+06,-20.0,0.0110549,3705000,352.344,48900,-3.49262
-0.982245,509475.0,23.0753,103.33003632399777,431525.0,0.0240753,2.67252e+09,-61.1719,3.34112e+07,433445.0,989.515619697,-430523.0,0.00247295,95.65150019700377,507726.0,28.9255,0.259614,55792.231628810645,7.98449e-05,2.0,2.40679,-0.515496,-5068.36,32.01025959698018,230.99179611798172,-4951.78,15846.904296875,413515.0,1.60009e+06,1584.6904296875,75.462,242,0.0089707,243000,14.4971,5.07682e-05,381.978918324,0.249945,1.59648e+06,-14.0859,0.00717486,3720000,141.611,49100,-1.14878
-1.64314,366664.0,24.2426,104.01428126799874,340782.0,0.019017,3.30812e+09,-100.531,9.70244e+06,341344.0,960.730312275,-340958.0,0.00246873,95.27713804400264,365472.0,28.7879,0.254525,56022.60628335365,5.14521e-05,2.0,2.27926,-3.78389,-5689.39,32.13242490000266,231.42384421200404,-5284.0,9532.9169921875,416768.0,1.13693e+06,953.2916870117188,85.4404,243,0.00799573,244000,14.941,4.20134e-05,669.83871912,0.270494,1.14253e+06,-19.5397,0.0054843,3735000,74.1746,49300,-2.83592
-2.30205,192269.0,12.8862,103.97454618600023,157111.0,0.0141837,5.54209e+08,-184.425,1.25936e+07,154953.0,2181.80050551,-155378.0,0.00242819,94.23073228100111,192738.0,26.231,0.223691,56252.89755175164,4.19771e-05,2.0,2.30495,-1.45599,-4097.33,32.057970728994405,230.26324919599574,-3539.13,2557.4287109375,182891.0,768914.0,255.7428741455078,77.0864,244,0.00530061,245000,15.567,6.4712e-05,1495.23627593,0.231901,767320.0,-19.3151,0.00305737,3750000,318.385,49500,-5.06975
-2.14178,175606.0,14.048,103.54121715600195,146140.0,0.0136957,1.07421e+09,-201.993,7.67302e+06,144663.0,1586.92160662,-145501.0,0.0024539,94.26030966800317,175842.0,27.602,0.256954,56483.65875773065,3.99387e-05,2.0,2.20047,-0.779775,-5903.58,31.84354027700465,229.64506710100977,-5574.63,2907.24951171875,407164.0,654195.0,290.7249450683594,91.0575,245,0.00563526,246000,14.9762,7.44457e-05,383.890684919,0.221587,652578.0,-17.6384,0.0031672,3765000,454.303,49700,-1.93243
-1.87279,114696.0,10.4752,103.39710656299576,79039.3,0.0125985,2.0662e+08,-175.044,5.4587e+06,77311.3,5157.15039691,-78654.4,0.00272824,95.37841194700013,114415.0,23.5986,0.240732,56714.57151775762,4.07471e-05,2.0,1.5263,-1.14254,-5874.31,32.178862040978856,230.95438055097475,-6049.42,1347.0391845703125,146913.0,567752.0,134.70391845703125,73.483,246,0.00440262,247000,12.5112,4.47852e-05,1431.30689965,0.225449,572171.0,-12.4293,0.00210621,3780000,307.496,49900,-2.8992
-2.10254,85835.2,8.69785,102.57136520899803,83619.7,0.00842159,2.07243e+08,-172.927,1.034e+07,80540.4,5409.38739619,-81576.1,0.00266717,95.33829692099971,86107.5,27.9319,0.255766,56943.73268262062,5.87704e-05,2.0,1.78277,-1.62444,-6761.95,32.198403740992944,230.10806587099069,-6719.67,908.1533203125,66309.0,347116.0,90.8153305053711,74.0838,247,0.00437667,248000,13.8359,7.154e-05,3610.57329622,0.259311,349081.0,-14.3115,0.00145578,3795000,298.344,50100,-6.93604
-1.75788,133351.0,16.2812,101.89780429699749,107642.0,0.01432,3.35237e+08,-196.076,1.42893e+07,105343.0,5331.45579269,-105164.0,0.00259724,94.39347482899757,132717.0,25.531,0.260118,57172.64522707863,3.34977e-05,2.0,1.76762,-0.313993,-8371.21,31.90250285001821,228.19378197601327,-8169.52,2320.13232421875,156479.0,576743.0,232.0132293701172,79.4591,248,0.00503289,249000,12.4743,3.3723e-05,3826.59404365,2.56881,579260.0,-13.5047,0.00291593,3810000,413.686,50300,-3.73641
-2.08555,100223.0,11.1191,102.54044524199708,100386.0,0.0114691,2.36404e+08,-116.866,8.03439e+06,98580.1,17520.4234744,-99178.1,0.0025501,95.11434207500133,101997.0,26.5441,2.10453,57401.53451394862,2.19667e-05,2.0,1.75193,-0.596958,-4572.93,32.00418760600587,229.65897492300428,-4776.21,1663.265625,474441.0,426291.0,166.32656860351562,70.5696,249,0.00504623,250000,14.6336,0.00011412,18770.6143378,0.234807,419140.0,-16.3989,0.00230792,3825000,291.972,50500,-5.0589
-1.73223,78913.8,7.61573,102.50925363800343,63445.9,0.0113755,9.11335e+07,-148.88,1.92332e+06,63098.7,15399.1826541,-63459.9,0.0024764,94.34657528800017,79120.3,20.2668,0.239292,57628.69793902657,5.46588e-05,2.0,1.26189,-0.895202,-8067.37,31.715671195932373,228.57150012193597,-7975.29,1123.1298828125,55325.3,393277.0,112.31298828125,65.6641,250,0.00409916,251000,10.5826,4.93089e-05,17546.6319397,0.261197,392714.0,-10.9807,0.00185551,3840000,209.137,50700,-6.35456
-1.85316,49471.4,5.53894,104.23463220399572,54722.3,0.00592056,6.37941e+07,-94.2766,2.83258e+06,54250.2,8041.98239689,-54896.5,0.00280549,92.94029342199792,49951.5,20.1668,2.66291,57858.0689668806,2.43338e-05,2.0,1.24167,-0.703091,-9162.01,31.439805118025106,228.61473074401874,-9149.38,635.9840698242188,25802.9,206536.0,63.59840774536133,64.1008,251,0.00395372,252000,9.46286,5.91873e-05,9265.66391511,0.264837,204829.0,-10.6034,0.000695328,3855000,150.195,50900,-4.84273
-1.57748,46502.2,6.03257,102.82824144199549,45837.6,0.00750207,3.71888e+07,-62.4602,3.87161e+06,45109.1,15418.2013075,-44815.4,0.00246664,93.69854918800411,47146.7,19.6246,0.244358,58086.31452321563,4.51325e-05,2.0,1.18804,-1.02713,-15581.8,31.59878398203,228.1255746120296,-16042.6,645.5261840820312,52210.4,226068.0,64.55261993408203,59.0423,252,0.00384909,253000,10.4989,7.77759e-05,20241.3207041,0.244685,223991.0,-8.90517,0.000924244,3870000,175.391,51100,-5.77721
-1.43913,57299.7,8.36807,102.79423352600134,61217.5,0.00902117,9.06556e+07,-63.7412,4.18147e+06,61629.1,7542.91989617,-62544.9,0.00283081,93.82079043100384,56895.6,22.8167,2.65165,58314.714920847604,2.0546e-05,2.0,1.34172,-0.796718,-9007.18,31.611950305981736,228.22697426298691,-9077.51,955.782958984375,75019.3,248633.0,95.57830047607422,59.0206,253,0.00435773,254000,10.9696,2.35271e-05,20246.9009181,0.359264,251089.0,-7.78421,0.00145854,3885000,141.375,51300,-5.8745
-1.45845,48404.5,6.41337,102.95674653299648,51084.9,0.00831146,5.60104e+07,-59.131,2.16026e+06,50538.3,11443.0294207,-50540.6,0.00263603,93.99619248900126,48701.1,21.6377,0.262573,58543.20839593359,2.70786e-05,2.0,1.21965,-1.16011,-13453.7,31.942424116976326,228.89536313897406,-13471.4,786.1740112304688,49643.4,218995.0,78.61740112304688,59.5857,254,0.00407869,255000,10.7239,4.72634e-05,12126.370693,0.229738,217677.0,-8.80972,0.00119047,3900000,97.0885,51500,-5.57251
-1.40313,50878.1,7.27603,103.72700465700473,50286.2,0.00921777,3.85059e+07,-90.4859,1.96455e+06,49918.9,15598.9582166,-50610.4,0.00220389,93.59625645099732,50773.3,21.6783,0.268697,58772.432730340624,1.63991e-05,2.0,1.18629,-1.22751,-11114.4,31.57665099503356,228.8999121030356,-10658.3,1000.9078369140625,164525.0,212774.0,100.09078216552734,57.2531,255,0.00448545,256000,11.102,1.69108e-05,13480.0107031,0.522736,214959.0,-8.46217,0.00152242,3915000,129.187,51700,-6.91808
-1.40469,35290.2,4.83927,103.09445941499871,31723.8,0.00548808,2.05655e+07,-81.4293,1.20318e+06,31321.4,18128.6104987,-31696.1,0.00203248,93.92306197000289,35540.3,19.0347,1.81963,59001.73106352662,1.27042e-05,2.0,1.1258,-1.15282,-10454.3,31.939157762994,228.9566791479956,-10212.2,670.2315673828125,27576.3,162014.0,67.02315521240234,54.3983,256,0.00357532,257000,9.67439,1.29867e-05,19722.458841,0.241253,157555.0,-7.53596,0.000662345,3930000,75.1441,51900,-6.81086
-1.26809,49302.1,7.76397,104.05858596799953,48401.2,0.00957306,4.17528e+07,-95.8834,3.02989e+06,47055.1,12636.7085344,-47649.4,0.00247144,94.26690628800134,49664.3,20.1757,3.02887,59231.27590925761,1.17659e-05,2.0,1.15341,-1.314,-13500.6,31.65410536799027,229.97959762399114,-13349.2,1190.4820556640625,157693.0,202378.0,119.04821014404297,52.8503,257,0.00417646,258000,10.3017,2.02888e-05,17253.1407537,0.238732,201924.0,-7.26141,0.00188009,3945000,143.358,52100,-5.04971
-1.36388,46074.2,8.42786,102.73249004500394,51564.0,0.0091048,8.20481e+07,-67.4496,1.28736e+06,50615.8,33497.9208126,-51378.5,0.00212788,93.8340411570025,46174.0,19.6925,0.24759,59459.62897720861,6.75437e-06,2.0,1.19421,-0.947549,-5083.15,31.688091249990975,228.25462245199742,-4820.04,1269.0233154296875,205754.0,169777.0,126.90233612060547,57.315,258,0.00449584,259000,10.0491,1.9175e-05,23678.5446731,0.233388,168233.0,-7.4459,0.0019101,3960000,148.57,52300,-6.37627
-1.26585,32089.1,4.41634,103.07159501699789,25555.1,0.00572701,1.44091e+07,-42.22,925541.0,25106.1,8329.2329767,-25723.7,0.0022879,93.93470681000326,32327.4,17.6532,0.4392,59687.66057118261,3.95763e-06,2.0,1.15771,-1.02755,-10238.9,31.641758202997153,228.6480600299983,-9651.4,744.46142578125,180561.0,152105.0,74.4461441040039,47.4794,259,0.00358995,260000,8.39727,1.87154e-06,6114.27635559,1.19948,155226.0,-6.80151,0.000586113,3975000,70.5723,52500,-7.12287
