QF Loss,Number of train steps total,Q Predictions Max,AverageReturn_all_train_tasks,Log Pis Std,Z mean train,R Predictions Min,Z variance train,VF Loss,Policy log std Max,Policy log std Std,RF Loss,Total Train Time (s),Policy log std Min,Epoch,V Predictions Std,Epoch Time (s),Number of rollouts total,KL Loss,Policy mu Max,Q Predictions Std,V Predictions Min,Q Predictions Mean,Policy mu Std,Q Predictions Min,Log Pis Mean,Policy Loss,(Previous) Eval Time (s),R Predictions Max,Log Pis Max,V Predictions Mean,Z mean eval,R Predictions Std,V Predictions Max,Policy mu Min,R Predictions Mean,KL Divergence,Number of env steps total,Train Time (s),Policy log std Mean,Sample Time (s),Log Pis Min,Policy mu Mean,Z variance eval,AverageReturn_all_test_tasks
1.3911e+09,314000,550533.0,124623.281717,9.90382,0.964356,0.000228664,0.000119698,2.65394e+06,2.0,2.46223,45759.6,72944.45647430864,-6.92427,313,165218.0,231.17819069704274,63300,122.59978485107422,151.514,164969.0,2204.99,340331.0,31.7455,2911.9,31.5267,-343714.0,93.66300570400199,0.00134353,61.3509,344682.0,1.00196,0.000178075,553400.0,-244.86,0.00109655,1225.997802734375,4785000,106.00272832599876,-1.06848,31.512456667041988,7.27141,6.23308,3.11627e-06,122621.902503
7.91418e+08,315000,553232.0,114522.390551,9.98811,1.00955,0.000136361,3.81043e-05,2.15253e+06,2.0,2.49331,27163.9,73176.18366843264,-8.74002,314,167970.0,232.00887905203854,63500,122.66242980957031,155.433,168015.0,3064.61,353296.0,33.1448,2554.42,30.7291,-357909.0,93.8272848869965,0.00138192,64.9985,357230.0,1.0413,0.00014927,553725.0,-253.561,0.00113609,1226.624267578125,4800000,106.53775064799993,-1.32129,31.643843517042114,8.09166,6.28834,1.48466e-05,121119.180904
2.35905e+09,316000,547635.0,126886.30737,9.77323,1.09417,0.000406908,3.21483e-05,2.33382e+06,2.0,2.51072,51491.4,73407.6397103576,-6.63967,315,167498.0,231.14732642298623,63700,124.76930236816406,210.028,167707.0,634.01,352978.0,30.8009,1898.44,30.5554,-357924.0,93.54734591400484,0.00141204,56.9724,358398.0,1.01694,0.0001509,550242.0,-267.137,0.00114722,1247.6929931640625,4815000,105.86901479100925,-1.32785,31.73096571797214,5.04382,5.28922,0.000944681,123643.59134
1.83212e+09,317000,553547.0,109715.084473,10.1186,1.03711,0.000425439,8.67542e-06,1.304e+07,2.0,2.51461,47546.4,73638.92259620962,-7.89509,316,165397.0,231.569531923029,63900,125.32927703857422,305.831,166339.0,1508.03,355114.0,30.8365,2186.86,30.7042,-359548.0,93.8588820760051,0.0014276,56.4983,356292.0,1.01053,0.000159412,550226.0,-302.631,0.00112207,1253.292724609375,4830000,105.99772051000036,-1.24624,31.712929337023525,5.79055,5.4176,1.50668e-06,111376.578467
2.12207e+09,318000,554277.0,118833.529239,10.2487,1.11492,0.000180124,1.69678e-08,3.01178e+06,2.0,2.54167,62279.1,73872.17848596862,-9.87789,317,171270.0,232.51876465798705,64100,127.92036437988281,151.928,171679.0,884.583,351802.0,31.9977,1998.09,30.9183,-356641.0,93.5745043670031,0.00146524,64.9568,356317.0,0.993501,0.000161623,555139.0,-281.78,0.00112441,1279.20361328125,4845000,107.18281910399674,-1.38973,31.761441186987213,2.7297,3.80999,8.63201e-06,125321.538666
1.80997e+09,319000,563616.0,129376.047225,10.8663,0.997899,0.000329632,1.8909e-05,4.07916e+06,2.0,2.45682,46344.0,74104.51039308561,-8.19659,318,170386.0,232.32103166797606,64300,123.79015350341797,188.001,170143.0,3824.29,353819.0,30.1399,3518.69,29.2516,-357060.0,94.31355710999924,0.0014657,58.0811,358347.0,0.99344,0.000165071,565234.0,-277.229,0.00113754,1237.9014892578125,4860000,106.09510686500289,-1.43842,31.91236769297393,4.46836,4.059,6.44386e-06,130420.560442
1.77378e+09,320000,563947.0,129385.257,9.66011,1.26068,0.000420507,1.72673e-08,3.38228e+06,2.0,2.51907,69074.8,74336.17573642566,-7.358,319,168851.0,232.19948826203472,64500,128.39956665039062,149.434,168880.0,4177.65,348880.0,35.0482,3582.93,30.7586,-353283.0,94.32736224700056,0.00143606,60.7339,354104.0,1.0043,0.000171077,567050.0,-237.885,0.00115366,1283.99560546875,4875000,106.05890249699587,-1.10386,31.813223518038285,7.74673,6.97816,0.000666648,128088.84887
1.1871e+09,321000,559517.0,112793.969551,10.2373,1.01147,0.000367224,1.4503e-05,5.47292e+06,2.0,2.47466,37701.4,74567.90030862467,-6.61295,320,169150.0,231.76162397199369,64700,122.6402816772461,142.595,169623.0,4033.91,353534.0,32.4635,3650.14,30.8178,-358252.0,93.7954292390059,0.00137403,58.6893,356372.0,0.973526,0.000153584,557447.0,-280.129,0.00115842,1226.40283203125,4890000,106.22146831601276,-1.21187,31.744726416975027,5.5074,5.38863,0.000174989,111086.889146
1.83811e+09,322000,555752.0,140033.350288,9.82744,0.933873,0.000363303,9.12006e-05,6.04071e+06,2.0,2.56263,53892.1,74799.22562116571,-6.7577,321,169330.0,231.4786219690286,64900,116.6354751586914,170.894,169239.0,3137.39,347764.0,39.6416,2819.73,30.3842,-351771.0,93.76069160900079,0.00146598,58.9634,353477.0,0.977883,0.000166648,557803.0,-303.155,0.00115301,1166.354736328125,4905000,105.86942401800479,-1.18669,31.84850634202303,3.99945,4.83126,0.000864806,138950.573625
1.85028e+09,323000,559597.0,140695.077067,9.30578,0.989756,0.000304552,4.05138e-05,1.72157e+06,2.0,2.47321,41140.8,75030.9542456637,-9.3508,322,169373.0,231.71455245399557,65100,119.73851776123047,213.684,169671.0,1625.48,359730.0,34.3625,1990.99,31.8863,-363534.0,93.61018400899775,0.00131578,62.2036,363895.0,0.943268,0.000153681,561149.0,-264.179,0.0011409,1197.3851318359375,4920000,106.23390616000688,-0.888823,31.870462284990936,7.49667,6.87464,1.14935e-05,140171.994705
1.72094e+09,324000,565101.0,125139.665525,10.1233,1.03728,0.000351269,1.08608e-05,3.13349e+06,2.0,2.53554,79280.3,75262.15522980066,-10.8878,323,167868.0,231.2864442329883,65300,120.56352996826172,155.21,168055.0,3666.7,364907.0,35.4664,4246.15,31.1438,-369581.0,93.62652083199646,0.00149005,66.7551,368385.0,0.967642,0.00016611,565343.0,-272.948,0.00115526,1205.63525390625,4935000,106.01535303800483,-1.12382,31.644570362986997,5.77878,7.31456,7.80456e-05,124894.437985
2.52016e+09,325000,563172.0,134321.418909,9.55199,0.93709,0.000248706,6.40069e-05,4.0969e+06,2.0,2.45944,69421.7,75492.59305112361,-8.80811,324,166636.0,230.80182239793066,65500,121.873779296875,173.14,167768.0,4983.6,365252.0,35.1644,5575.16,31.6393,-369692.0,93.54353141700267,0.00130592,66.6148,368399.0,0.954208,0.000168736,563671.0,-275.633,0.00114468,1218.73779296875,4950000,105.53804165299516,-0.907108,31.720249327932834,7.83017,9.30247,0.000133309,132436.050522
1.36438e+09,326000,560603.0,130492.783261,9.55079,0.94172,0.000314646,3.74936e-05,2.72603e+06,2.0,2.45868,33636.9,75722.69485524563,-7.25088,325,170144.0,229.48671366703638,65700,117.5224838256836,146.201,170429.0,2414.08,354166.0,31.936,2368.54,31.9606,-358791.0,93.18184772500535,0.00156968,59.5732,359324.0,0.948985,0.000160975,563098.0,-208.978,0.00115793,1175.224853515625,4965000,104.99560137699882,-0.979586,31.30926456503221,6.58849,6.67631,4.91924e-05,130029.347714
2.64655e+09,327000,565512.0,125746.36039,9.20071,0.950671,0.000356022,0.000159431,1.47435e+07,2.0,2.50095,40840.0,75954.04545697157,-7.15247,326,172544.0,231.38235314495978,65900,117.8550796508789,153.372,173356.0,10935.9,362813.0,34.0714,9777.72,31.955,-365494.0,93.79956724001386,0.00135798,59.1564,369058.0,0.941259,0.000139956,567295.0,-282.283,0.00116816,1178.55078125,4980000,105.98814112700347,-1.02444,31.59464477794245,5.62021,6.81012,1.58623e-05,128122.285857
2.45713e+09,328000,563738.0,117563.202962,9.34523,0.93505,0.000287372,9.9182e-05,4.5048e+06,2.0,2.51683,29997.9,76185.96645645254,-8.139,327,170908.0,231.84515095001552,66100,117.80083465576172,179.861,170770.0,-1593.33,363320.0,34.967,-1312.81,31.7755,-367687.0,93.77099283800635,0.00138051,60.0164,369270.0,0.945446,0.00015665,565848.0,-234.862,0.0011456,1178.00830078125,4995000,106.13226711700554,-0.998863,31.941890995003632,4.27624,7.41429,6.94277e-05,119464.703815
3.16452e+09,329000,558890.0,132128.584908,10.2803,0.896244,0.000318146,6.82347e-05,6.933e+06,2.0,2.52803,50834.3,76417.27982415253,-16.5188,328,167994.0,231.63833130098647,66300,116.40264129638672,189.992,168373.0,10346.4,356512.0,32.6517,11213.1,30.5784,-360439.0,93.84895919599512,0.00159833,75.0888,358409.0,0.928283,0.000152075,558862.0,-251.564,0.00119253,1164.0263671875,5010000,106.06537790001312,-1.3157,31.723994204978226,4.66243,4.61912,0.000103206,137900.099764
2.82832e+09,330000,561988.0,113769.437676,9.20985,0.967243,0.000325724,5.13464e-05,1.51207e+07,2.0,2.49851,47974.6,76648.3481288175,-11.8352,329,168594.0,231.34503324395337,66500,118.0875015258789,139.117,169705.0,1868.38,365849.0,35.8241,2441.82,31.4434,-369212.0,93.52719610500208,0.00146374,64.8321,372595.0,0.968767,0.000168642,564753.0,-188.642,0.00116393,1180.875,5025000,106.12646634499833,-0.876438,31.691370793952956,5.58313,8.79387,0.00112452,121241.862074
2.75025e+09,331000,567920.0,130741.609883,8.65491,0.945859,0.000355191,2.61849e-05,2.21704e+06,2.0,2.51129,29623.0,76879.9720496715,-6.68762,330,171645.0,230.91349357597937,66700,118.54534149169922,184.12,172052.0,1851.88,365001.0,37.8139,2406.55,31.2347,-370482.0,93.25226087699411,0.00138239,57.9817,371056.0,0.96267,0.000158817,573259.0,-274.052,0.00115159,1185.453369140625,5040000,106.01827281399164,-0.886696,31.642959884993616,2.79719,8.52919,1.64959e-05,129004.022494
2.09261e+09,332000,566939.0,128883.144886,9.09313,1.00775,0.000285973,1.36908e-05,3.92367e+06,2.0,2.50753,35445.4,77111.48155476544,-8.66727,331,169444.0,231.48770873395551,66900,119.98143768310547,144.533,170435.0,3481.4,366690.0,33.1604,3271.07,31.4628,-371358.0,93.96573762600019,0.00138419,65.4593,369800.0,0.926664,0.000158319,565524.0,-266.705,0.00114615,1199.8143310546875,5055000,106.0752885260008,-1.02468,31.44668258195452,4.10926,7.56717,3.06592e-07,127589.952785
1.684e+09,333000,567024.0,131300.920985,9.89015,0.964234,0.000315547,5.87634e-05,2.02924e+06,2.0,2.48687,27012.6,77342.78967524848,-10.0995,332,170624.0,231.65771319300984,67100,119.5771484375,139.233,171308.0,933.302,364091.0,33.7906,4994.57,31.7069,-367395.0,93.9895731919969,0.0013308,62.4947,367352.0,0.909792,0.00017478,566161.0,-230.505,0.00113446,1195.771484375,5070000,105.8690544780111,-1.01131,31.79908552300185,4.37844,7.05561,8.33413e-05,132353.69011
2.30087e+09,334000,567968.0,134423.358609,9.08117,1.14399,0.000311526,1.06598e-05,9.03855e+06,2.0,2.46332,41183.5,77574.45667888146,-9.7085,333,169535.0,231.38915844997973,67300,119.7911605834961,165.304,169211.0,2617.84,366320.0,39.1295,3216.81,32.0824,-369268.0,93.6427130230004,0.00153789,67.0789,371632.0,0.949521,0.000168709,570761.0,-292.659,0.00116796,1197.91162109375,5085000,105.93570153799374,-0.844202,31.8107438889856,5.53794,8.50922,8.11869e-05,128543.342923
1.41907e+09,335000,569500.0,134889.460761,9.01763,0.907905,0.000318876,2.79668e-05,2.20025e+06,2.0,2.47384,44638.5,77806.11234026236,-6.63513,334,174175.0,231.71072823191935,67500,115.8431625366211,176.658,174754.0,13351.5,365627.0,36.5374,14648.3,30.9746,-368825.0,93.9238722930022,0.00130992,57.2826,369586.0,0.909947,0.000171606,571823.0,-219.407,0.00116342,1158.431640625,5100000,105.91813668500981,-1.01639,31.86871925390733,4.39616,6.63446,4.05822e-05,137010.265366
1.47649e+09,336000,570402.0,132347.676371,9.17724,0.984588,0.000185404,0.000162844,3.18769e+07,2.0,2.46895,53620.4,78037.02547066132,-8.07383,335,171829.0,231.26120789891866,67700,119.28020477294922,145.215,172522.0,281.729,373087.0,38.5092,824.346,33.0666,-379222.0,93.87071297699003,0.0013273,61.0572,373845.0,0.947447,0.000179779,568205.0,-238.765,0.00114553,1192.802001953125,5115000,105.89335946200299,-0.642028,31.49713545992563,4.87486,9.76947,5.22629e-05,132451.469341
1.97046e+09,337000,569125.0,113168.647072,9.00454,0.929758,0.000277257,0.000228504,2.25443e+06,2.0,2.47335,35234.8,78268.72279259832,-8.99551,336,172043.0,231.20920820602623,67900,115.4729995727539,142.448,173074.0,902.732,368438.0,35.3232,2773.91,31.812,-372001.0,93.52509652500157,0.00137466,62.2189,371970.0,0.932932,0.000185992,568278.0,-228.706,0.00115122,1154.72998046875,5130000,106.14142048299254,-0.809288,31.542691198032117,6.2077,7.52014,5.44114e-05,109558.376844
2.22936e+09,338000,570450.0,114778.731705,9.62836,0.939295,0.00015953,0.000141611,4.44937e+06,2.0,2.54965,38838.3,78501.26726719641,-7.32559,337,169299.0,232.3851761440892,68100,114.4797134399414,180.858,169929.0,3954.4,366478.0,36.4178,4003.11,30.1379,-370262.0,94.01634175199433,0.00142158,59.2433,371894.0,0.971663,0.000210233,575743.0,-221.601,0.00115322,1144.797119140625,5145000,106.726955842998,-1.20144,31.641878549096873,4.27002,5.94189,1.67286e-05,113627.716124
3.20423e+09,339000,572923.0,130736.903971,9.50426,0.985257,0.000130489,4.61028e-06,4.39147e+06,2.0,2.57075,43856.4,78733.7018396224,-7.03221,338,171105.0,232.65129743602301,68300,120.30450439453125,148.134,171670.0,3178.79,372266.0,34.4674,3581.68,30.8497,-374861.0,94.17814001100487,0.00131239,57.7952,376279.0,0.929099,0.000227821,574101.0,-239.374,0.00110657,1203.0450439453125,5160000,106.58736705800402,-1.14099,31.885790367014124,6.57782,5.17597,6.77368e-06,133774.255811
1.47928e+09,340000,563367.0,127226.536606,9.21731,1.07087,0.000192375,0.00913373,2.73832e+06,2.0,2.51635,27870.8,78965.1607108784,-8.98552,339,175697.0,232.17998474498745,68500,116.0724105834961,208.089,175865.0,17252.0,364145.0,38.5822,15838.6,31.795,-368062.0,93.96336042298935,0.00153174,64.4106,368763.0,0.945276,0.000222099,564689.0,-187.558,0.00116297,1160.72412109375,5175000,106.30092529799731,-0.751621,31.915699024000787,2.96569,7.93029,5.84049e-06,124806.419846
1.97346e+09,341000,570282.0,117011.618921,9.68914,0.970083,0.000270404,4.70546e-06,1.94145e+06,2.0,2.54667,81952.1,79196.81606823833,-11.3154,340,170451.0,231.04050173595897,68700,119.25615692138672,160.705,170936.0,2113.34,369717.0,42.4814,7461.16,31.9857,-374248.0,93.24507668601291,0.00147359,70.4439,373795.0,0.996646,0.000241594,574143.0,-250.181,0.00109671,1192.5615234375,5190000,106.21480942198832,-0.924452,31.58061562795774,6.36165,7.87681,1.03297e-05,126429.868909
2.34655e+09,342000,567272.0,130376.977787,11.0563,0.934783,0.000124546,0.000107741,2.08043e+06,2.0,2.53255,82908.6,79427.96297062335,-10.6548,341,173145.0,231.6034053270123,68900,117.8161849975586,146.538,173922.0,1953.62,369306.0,37.2233,2755.98,29.3817,-373382.0,93.86239362299966,0.00130672,60.7082,373099.0,0.964258,0.000204669,566723.0,-265.251,0.00113865,1178.161865234375,5205000,106.15578752399597,-1.32041,31.585224180016667,1.97684,3.48834,4.67477e-05,134293.513265
1.2529e+09,343000,565720.0,129971.919013,8.8075,0.962705,0.00020131,0.000518433,4.73654e+06,2.0,2.4789,45898.6,79659.17550959933,-8.65093,342,173483.0,231.11937402594776,69100,115.80850982666016,192.569,173167.0,2354.37,368149.0,40.6825,3412.93,32.6631,-373169.0,93.40912078099791,0.00150196,55.967,374932.0,0.938567,0.000211477,569842.0,-230.58,0.00115075,1158.0850830078125,5220000,105.97586086300726,-0.627603,31.734392381942598,7.0446,8.68335,5.15998e-08,127791.033432
2.06049e+09,344000,559027.0,125835.039306,9.68097,0.946752,0.000145112,8.79587e-05,2.90601e+06,2.0,2.50424,40906.0,79890.56366961944,-10.5142,343,170979.0,231.11024456113228,69300,112.94801330566406,175.109,171253.0,16650.7,362254.0,37.7185,16956.6,31.0062,-366701.0,93.50432191000436,0.00132491,68.1873,365714.0,0.981118,0.000236786,559093.0,-290.267,0.00112642,1129.4801025390625,5235000,105.93286346300738,-1.10399,31.673059188120533,1.65472,5.88063,2.00774e-06,123911.117153
1.81695e+09,345000,563342.0,128736.246986,10.0575,0.967369,0.000125858,8.76625e-06,8.22596e+06,2.0,2.4848,47114.0,80122.63655261546,-6.62492,344,172526.0,232.20317421700747,69500,116.36572265625,200.323,173264.0,3212.4,369329.0,40.7319,3246.98,31.2991,-374340.0,93.78504372300813,0.00131569,58.1194,371845.0,0.9217,0.000209928,562376.0,-249.626,0.00111457,1163.6572265625,5250000,106.58488378301263,-0.872971,31.833246710986714,5.12262,6.91412,9.34977e-05,129867.451317
1.37083e+09,346000,569110.0,138650.944535,10.0233,1.04373,0.000190785,0.00357743,3.61495e+06,2.0,2.50209,31128.7,80353.43279170842,-8.79102,345,173944.0,231.09539826498076,69700,113.13995361328125,173.059,175492.0,1360.4,367391.0,33.2269,2781.57,30.5736,-371344.0,93.65713114199752,0.00143533,61.3041,370200.0,0.971391,0.00025752,566506.0,-264.667,0.00112116,1131.3995361328125,5265000,105.96821262899903,-1.16802,31.470054493984208,7.62482,6.25582,2.41006e-05,135942.396225
2.41397e+09,347000,562672.0,125960.067937,9.81456,0.938773,0.00020176,5.24864e-05,3.39882e+06,2.0,2.4902,45492.2,80585.37790458035,-8.13648,346,173885.0,231.35444361090777,69900,113.5999755859375,178.253,173490.0,4728.02,365757.0,41.0407,4669.7,31.4285,-368620.0,93.3605562189914,0.00148691,54.9549,369848.0,1.0938,0.000270728,563976.0,-254.816,0.00109896,1135.999755859375,5280000,106.32592085500073,-0.790871,31.66796653691563,3.41212,7.57604,0.000603228,114308.606775
1.5297e+09,348000,559690.0,126883.907846,9.09492,1.02145,-0.000143624,0.000158538,3.5984e+06,2.0,2.53919,50113.3,80816.3743288653,-11.9973,347,166504.0,231.69011744899035,70100,110.87517547607422,154.058,167224.0,4045.16,370556.0,40.3877,5359.04,32.3607,-375019.0,93.95393598800001,0.00126685,62.3758,374270.0,1.00793,0.000296281,557733.0,-248.601,0.000928862,1108.751708984375,5295000,105.85370826999133,-0.82375,31.882473190999008,6.83073,7.43804,0.00108594,131937.983672
2.3761e+09,349000,565612.0,119353.244273,9.82192,1.11503,1.91338e-05,0.000250078,1.23179e+07,2.0,2.4994,35344.5,81047.78400172632,-7.02251,348,171680.0,230.74733924301108,70300,107.80980682373047,178.223,172300.0,9332.7,368569.0,41.2227,10154.2,31.6289,-372966.0,93.26310127000033,0.0012754,57.1519,369988.0,0.970264,0.000287482,564045.0,-254.472,0.000935268,1078.0980224609375,5310000,105.88890133600216,-0.843633,31.595336637008586,8.17755,7.86977,0.000930246,113247.707627
1.52851e+09,350000,567495.0,113756.491663,10.2449,1.0605,-0.00107742,0.000321082,3.72793e+06,2.0,2.52684,144597.0,81279.27019126235,-7.63442,349,172232.0,231.81303389002278,70500,110.16094970703125,300.373,171983.0,-280.228,360428.0,38.6942,341.271,29.9977,-365408.0,93.92813505900267,0.00165234,60.3567,366290.0,0.991905,0.000512263,572022.0,-367.682,0.000905034,1101.6094970703125,5325000,106.15965509400121,-1.19433,31.7252437370189,4.11468,5.36534,0.000695508,108586.337009
2.45088e+09,351000,565520.0,125551.284548,10.4353,0.975228,-0.000828322,0.000803904,2.92127e+06,2.0,2.57743,147665.0,81510.3755616423,-7.86106,350,173010.0,231.11679957695014,70700,111.056884765625,265.137,173140.0,521.101,365561.0,38.5619,2934.82,30.4477,-369385.0,93.60390739000286,0.00128954,62.5373,369024.0,0.922768,0.000412172,567038.0,-322.456,0.000891772,1110.56884765625,5340000,105.81587431499793,-1.26363,31.697017871949356,3.40637,5.32793,0.0012632,129191.098474
